,id,question,answer,context,is_negative_response,number_of_articles,ctx_split_points,correct_intro_idx,cosmos_dpo_answer,answer_generation_time
10,516f23e8-41b7-4b6a-b733-e5127ca34ec5,IC 1101 galaksisi Dünya'dan ne kadar uzaklıktadır ve bu mesafeyi anlamak için bir örnek verebilir misiniz?,"IC 1101 galaksisi Dünya'dan yaklaşık 320 megaparsek (1,04 milyar ışık yılı) uzaklıkta bulunmaktadır. Bu mesafeyi anlamak için şöyle düşünebiliriz: Işık saniyede 300.000 kilometre hızla hareket eder. IC 1101'e ulaşan ışığın Dünya'ya gelmesi 1,04 milyar yıl sürmüştür. Yani, bugün IC 1101 galaksisini gördüğümüzde aslında 1,04 milyar yıl önceki halini görmekteyiz.","IC 1101, Abell 2029 galaksi kümesinin merkezinde yer alan üstdev eliptik galaksidir. Dünya'dan yaklaşık olarak 320 megaparsek (1,04 milyar ışık yılı) uzaklıktadır. 19 Haziran 1790 tarihinde İngiliz astronom William Herschel tarafından keşfedilmiştir. Yaklaşık 100 trilyon yıldızdan oluşmaktadır ve çapı yaklaşık 6 milyon ışık yılı olup bilinen en büyük galaksidir.",0,1,[364],0,"IC 1101 galaksisi, Dünya'dan 1,04 milyar ışık yılı uzaklıkta yer almaktadır. Bu mesafeyi anlayabilmek için, bir ışık yılı 9,46 trilyon kilometre olarak hesaplanabilir. Yani IC 1101 galaksisi, 9,76 kuzgun yıl uzaklıkta bulunuyor. Bu mesafe, Dünya ile Güneş arasındaki mesafenin 57.000 katına eşittir.",6.8
11,be1051e6-ff0b-4cc9-a08f-40c1eb9ab127,6G teknolojisinin ticari olarak kullanılabilir hale gelmesi ne zaman bekleniyor ve bu teknolojiyle birlikte hangi yeni olanaklar sunulacak?,"6G teknolojisinin ticari olarak satışa sunulması muhtemelen 2030'larda gerçekleşecek. Bu teknoloji, çok daha yüksek veri hızları sağlayacak ve Li-Fi gibi yenilikçi iletişim yöntemlerini kullanarak üç boyutlu görüntü, koku, dokunma ve tat alma duyularının iletilmesini mümkün kılacak. Ayrıca, gerçek zamanlı uzaktan sağlık hizmetleri, akıllı altyapılar, otonom araçlar ve siber-fiziksel sistemlerin geliştirilmesine de olanak sağlayacak.","6G, 5G'nin ardılı olarak hücresel veri ağlarını destekleyen altıncı nesil kablosuz iletişim teknolojileri olacak. Teknoloji ~ 95 Gb / sn'lik hızlarda büyük olasılıkla önemli ölçüde daha hızlı olacak. Birkaç önemli şirket (yani Nokia, Samsung ve LG) de bunu yaptı. Güney Kore ve Japonya'nın da ilgisinin olduğu bildirildi. 6G muhtemelen 2030'larda ticari olarak satışa sunulacak.
Öncelikle haberleşme teknolojisinde Wi-Fi yerine Li-Fi teknolojisini, yani yüksek enerjili LED’lerle görünür ışıkla haberleşme teknolojisi kullanılıyor. Bu teknoloji sadece yüksek veri hızı ve veri merkezi sağlamıyor, aynı zamanda tam yapay zeka desteği ile akıllı iletişim ortamı sunuyor. Bu teknokoji ile gelecekte üç boyutlu görüntü, koklama, dokunma ve tat alma duyuları da iletilebilecek, gerçek zamanlı uzaktan sağlık hizmeti verilebilecek, akıllı altyapılar geliştirilebilecek, otonom araçlar ve siber-fiziksel sistemler oluşturulabilecektir.
",0,1,[929],0,"6G teknolojisinin ticari olarak kullanılabilir hale gelmesi 2030'larda bekleniyor. Bu teknoloji ile birlikte yüksek veri hızları, yapay zeka destekli akıllı iletişim, üç boyutlu görüntüleme, koklama, dokunma ve tatma duyularının iletilmesi, gerçek zamanlı uzaktan sağlık hizmetleri, akıllı altyapılar ve otonom araçlar gibi yeni olanaklar sunulacak.",6.7
12,b0eac1c1-0c04-4432-b3c4-a9cab065417a,Otomatik musluklar genellikle nasıl çalışır?,"Otomatik musluklar, kullanıcının elinin yakınlığını algılamak için kızılötesi sensörler kullanır. Eller musluğun altına geldiğinde sensör hareketi algılar ve vanayı açarak suyun akmasını sağlar. Eller uzaklaştığında veya belirli bir süre sonra sensör hareketi algılamazsa, vana kapanır ve su akışı durur.","Otomatik musluk veya musluk (ayrıca eller serbest musluk, temassız musluk, elektronik musluk, hareket algılayıcı musluk, sensörlü musluk veya kızılötesi musluk) yakın çevredeki kullanıcının ellerinin varlığına tepki olarak suyun akmasına izin verip vanasını açan mekanizma ve yakınlık sensörüyle donatılmış bir musluktur. Musluk birkaç saniye sonra veya kullanıcının ellerinin varlığını artık algılamadığında valfini tekrar kapatır.
Çoğu otomatik musluk pille çalışır ve el hareketini algılamak için aktif bir kızılötesi sensör içerir.",0,1,[535],0,"Otomatik musluklar, pille çalışarak el hareketlerini algılayan kızılötesi sensörler kullanır ve kullanıcı yaklaştığında su akışını açar, ardından kullanıcının elinin yokluğunu algıladığında kapatarak suyu korur.",4.1
13,1b515cd7-9d22-4524-aa1b-edfd99d1bdd9,Yule festivali neden kış gündönümünde kutlanır?,"Yule, en uzun gecenin yaşandığı ve günlerin uzamaya başladığı kış gündönümünü kutlamak için düzenlenirdi. Bu, doğanın yeniden doğuşunu ve güneşin gücünün geri dönüşünü sembolize ederdi.","Yule, Jul veya Yul; Cermen, İskandinav ve Kelt halkları tarafından kutlanan antik bir pagan kış festivali. En uzun gecenin yaşandığı ve günlerin uzamaya başladığı gün olan kış gündönümünün kutlandığı bir bayramdır. Hristiyanlığın yayılması ile birlikte Yule adı 11. yüzyıldan sonra İngilizcede Noel anlamında da kullanılmaya başlanmıştır. Yule, günümüzde bazı neopagan gruplar tarafından kutlanmaya devam edilir.",0,1,[412],0,"Yule festivali, en uzun gecenin yaşandığı ve günlerin uzamaya başladığı kış gündönümünde kutlanır çünkü bu festivalin kökeni, Cermen, İskandinav ve Kelt halkları tarafından kutlanan antik bir pagan kış festivali olarak kabul edilir.",4.1
14,9b32b01a-a6bc-46df-bf37-f6ae7783d50c,Radyatif Transfer Denklemi hangi alanlarda kullanılır ve neden bu kadar önemlidir?,"Radyatif Transfer Denklemi, optik, astrofizik, atmosfer bilimi ve uzaktan algılama gibi çeşitli alanlarda kullanılır. Bu denklemin önemi, elektromanyetik radyasyonun bir ortamda nasıl yayıldığını, emildiğini ve saçıldığını matematiksel olarak tanımlamasından gelir. Bu sayede, yıldızların parlamasını, Dünya'nın atmosferindeki ısı transferini veya uzaktan algılama yoluyla nesnelerin özelliklerini anlayabiliriz.","Radyatif transfer elektromanyetik radyasyon formunda fiziksel bir enerji transferi olayıdır. Radyasyon bir ortam boyunca yayılırken
absorbsiyon, emisyon ve saçılma işlemlerinden etkilenir. Işınım Taşınım Denklemi bu etkileşimleri matematiksel olarak tanımlar. Radyatif Transfer Denklemi optik, astrofizik, atmosfer bilimi ve uzaktan algılama gibi çok çeşitli konularda uygulanmaktadır. Radyatif Transfer Denkleminin (RTD) analitik çözümleri basit durumlar için mevcuttur, ancak daha gerçekçi ortamlar için karmaşık çoklu saçılma parametreleri ile sayısal yöntemler gereklidir. Bu makale büyük ölçüde radyasyon dengesinin durumuna odaklanmıştır.
",0,1,[645],0,"Radyatif Transfer Denklemi (RTD), optik, astrofizik, atmosfer bilimi ve uzaktan algılama gibi alanlarda kullanılır. Bu denklem, elektromanyetik radyasyonun bir ortam boyunca yayılmasını ve absorbe edilmesini, emisyonunu ve saçılmasını matematiksel olarak tanımlar. RTD'nin analitik çözümleri basit durumlar için mevcuttur ancak karmaşık ortamlar için sayısal yöntemler gerektirir. Bu denklem, radyasyon dengesinin anlaşılmasında önemli bir rol oynar.",8.6
15,a3909c14-6960-4b9a-a0bd-c57af7418b2b,Kaptan Smollett'in Define Adası yolculuğunda karşılaştığı en büyük zorluklar nelerdi?,"Kaptan Smollett, Define Adası yolculuğu sırasında hem mürettebatın disiplinsizliğiyle hem de Kaptan Flint'in eski korsanlarıyla mücadele etmek zorunda kaldı. Ayrıca Squire Trelawney ile haritanın sırrı ve mürettebat seçimi konusunda anlaşmazlıklar yaşadı. En büyük zorluklarından biri de Silver'ın hain planlarını engellemek ve mürettebatını kontrol altında tutmaktı.","Kaptan Alexander Smollett.  Robert Louis Stevenson'ın  Define Adası romanının ana karakterlerinden biridir. Squire Trelawney Define Adası yolculuğu için tuttuğu kaptan.Vatansever ve çok sıkı disiplinli bir kaptandır.İlk başta Trelawney'le haritanın sırrı,mürettebat ve Silver yüzünden aralarında anlaşmazlık çıkar.Ama daha sonra çoğunluğunu Sİlver'ın seçtiği mürttebatın aslında Kaptan Flint'in eski korsanları olduğu öğrenilince Squire artık kaptan'a güvenir ve onun komutasında korsanlara karşı savaşır.Bu çarpışmalardan birinde Smollett yaralanır ama yarası ağır değildir.Hazineden pay alıp İngiltere'ye dönünce denizcilikten emekli olur.Sinemada Buddy Messinger,Harry Holden,Lewis Stone,Rig Bataglia,Basil Sydney,Clive Wood,Chris Barrie,Hideaki Esumi,Shusei Nakamura,Wallas Eaton,Steve Whitmere,Emma Thompson,Klaus Löwitsch,Philip Glenister,Larry Storch,Malcolm Stoddard,Viktor Andriyenko,Konstantin Grigoroyev,Jacques Monod,James Ferris,Richard Beale gibi oyuncular tarafından canlandırılmıştır.",0,1,[1000],0,"Kaptan Alexander Smollett'in Define Adası yolculuğunda karşılaştığı en büyük zorluklar şunlardır:

1. Sıkı disiplinli kaptan olarak mürettebatla aralarındaki anlaşmazlık.
2. Haritanın sırrını korumak için mürettebat ve Trelawney ile yaşanan gerginlik.
3. Silver'ın kaptan seçimi nedeniyle mürettebatın aslında Kaptan Flint'in eski korsanları olduğunu öğrenmek.
4. Korsanlarla yaşanan savaşlarda yaralanma.",8.1
16,bacb3f59-fc65-4c14-b400-2d6c97ac21e5,"Evokulluluk, çocukların eğitiminde hangi yaş aralığına odaklanıyor ve bu yaş grubunun seçilmesinin nedenleri nelerdir?","Evokulluluk, 8 ve 12 yaş arası çocukların eğitimine odaklanmaktadır. Bu yaş aralığının seçilmesinin temel nedeni, çocuğun suça yatkınlığı, miyopluk ve çocukluk sorunları gibi konuların bu dönemde daha belirgin hale gelmeye başlamasıdır.","Evokulluluk, daha çok gelişmiş ülkelerde görülen bir eğitim sistemidir.
Evokulluluk; evde resmî eğitim şekli olarak alternatif bir eğitim biçimi halinde uygulanır. Dini inanışlar ve akademik nedenler gibi durumlar yüzünden aileler tarafından çocuklarının okula gönderilmesi yerine bir seçenek olarak var olan bu yöntem, ilk olarak 1977 yılında John Caldwell Holt tarafından büyüme süreci için önemli bir girişim olarak başlatılmıştır.
8 ve 12 yaş arası çocukların eğitimi kapsamında ele alınan evokulluluk; çocuğun suça yatkınlığı, miyopluk, çocukluk sorunları çerçevesinde ele alınmıştır. Evokullulaşma ile %45 daha fazla bilgi tutulacağı öne sürülmektedir. Uygulamada çoklu zeka kuramı, Waldorf eğitimi ve bu gibi yöntemler denenmektedir.
Evokulluluk, okulsuzlaşma eğitim biçimiyle karıştırılmamalıdır.
",0,1,[805],0,"Evokulluluk, 8-12 yaş arası çocukların eğitiminde alternatif bir yaklaşım olarak değerlendirilir. Bu yaş aralığının seçilmesinin nedenleri arasında çocuğun suça yatkınlığı, miyopluk ve çocukluk sorunları yer alır. Evokulluluk, çocukların daha fazla bilgi tutma olasılığını (%45 daha fazla) ve çoklu zeka kuramı ve Waldorf eğitimi gibi yöntemleri de içerir.",6.7
17,cdab7221-e7cd-4fe2-9192-02cc579c7119,Johann Heinrich Lambert hangi alanlarda çalışmıştır?,"Johann Heinrich Lambert, fizik, matematik ve gökbilimi alanlarında çalışmalar yapmıştır.","Johann Heinrich Lambert (1728 – 1777) Alman fizikçi, matematikçi ve gökbilimcidir.",0,1,[82],0,"Johann Heinrich Lambert, fizik, matematik, gökbilim, optik, geometri ve filozofik konular gibi çeşitli alanlarda çalışmıştır.",2.4
18,a9dc0f9e-aad3-40d4-b6d8-1ab0dbc9a0b0,Stalag VII-A kampında sadece savaş esirleri mi bulunuyordu yoksa başka gruplar da mı vardı?,"Evet, Stalag VII-A'da çoğunlukla savaş esirleri bulunmaktaydı ancak aynı zamanda diğer kamplara giderken geçiş yapan kişiler de kalıyordu. Ayrıca, fabrikalarda, demiryollarında veya çiftliklerde çalıştırılan işçiler de bu kampta bulunuyordu.","Stalag VII-A, Nazi Almanyası'nın II. Dünya Savaşı sırasında kurduğu en büyük savaş esiri kampı. Bavyera'nın güneyindeki Moosburg'ın kuzeyinde inşa edildi. Kamp yaklaşık 35 hektar bir alanı kapladı. Mahkûmların diğer kamplara giderken uğradığı bir geçiş kampı olarak da kullanıldı. Savaş sırasında Nazilere karşı savaşan her ulustan mahkûmlar bu kamptan geçmiştir. 29 Nisan 1945'te ele geçirildiği sırada, ana kampta 76,248 mahkûm ve Arbeitslager olarak fabrikalarda çalışan, demiryollarını veya çiftlikleri tamir eden 40.000'den fazla işçi vardı.
",0,1,[547],0,"Stalag VII-A kampında sadece savaş esirleri bulunmuyordu. Kamp, Nazilere karşı savaşan çeşitli ulustan mahkûmları geçiş kampı olarak da kullanıyordu. 29 Nisan 1945'te ele geçirildiğinde, ana kampta 76.248 mahkûm ve 40.000'den fazla işçi vardı.",5.6
19,cf237d77-b637-4c70-b7c9-b28785b50b95,IFF sisteminin hangi modu en güvenlidir ve neden?,"En güvenli mod Mode 4'tür çünkü dost-düşman tespiti için şifreli bir iletişim kullanır. Bu, yetkisiz kişilerin IFF sinyallerini çözememesini sağlar ve yanlış tanımlamaları önler.","IFF (/aɪ ɛf ɛf/), II. Dünya Savaşı esnasında ABD'de askerî amaçlarla üretilmiş bir transponder sistemi. IFF kısaltması İngilizce Identification friend or foe (dost-düşman tespiti) sözcüklerinin akronimidir. Aslen askerî amaçlar için üretilen sistem günümüzde pek çok ülkede gerek askerî gerekse sivil uçakların yer birimlerindeki ikincil radarlar (SSR) ve diğer taşıtlardaki transponder sistemleri tarafından tespiti için kullanılır.
IFF'in 4 modu ve 1 altmodu vardır:

Mode 1: Gemiler tarafından uçaklar ve diğer gemileri takip etmekte kullanılan düşük maliyetli ve güvenliksiz moddur.
Mode 2: Uçaklar tarafından kötü hava koşullarında gemilere radar kontrollü iniş yaklaşmasında kullanılır.
Mode 3: Hem askerî hem de sivil havacılıkta uçakların konumlarının ATC'lere bildirilmesinde kullanılır.
Mode 4: Dost-düşman tespitinde (IFF) kullanılan güvenli ve şifreli moddur.
Mode C: Uçakların irtifâsını bildiren moddur.
Güvenliksiz kodlar ATC tarafından verilir pilot tarafından manüel şekilde uçaktaki IFF cihazına girilir.",0,1,[1022],0,"En güvenli mod, Mode 4'tür. Bu mod, dost-düşman tespitinde (IFF) kullanılan güvenli ve şifreli bir moddur. IFF sisteminin bu modu, uçakların kimlik bilgilerini gizli tutarak ve yalnızca yetkili ATC sistemleri tarafından okunabilen şifreli bir şekilde ileterek, güvenliği sağlar.",5.5
20,c824c657-336e-4174-9aa1-675fa1af91ad,Fritz Dietrich hangi savaş suçlarından dolayı asıldı?,Metinde Fritz Dietrich'in hangi spesifik savaş suçlarından dolayı yargılandığı ve idam edildiği hakkında bilgi verilmemiştir.,"Fritz Dietrich (6 Ağustos 1898 – 22 Ekim 1948) bir Alman SS subayı ve Nazi Partisi üyesiydi . Kimya ve fizik doktorası yaptı. Adı Emil Diedrich olarak da geçmektedir.  II. Dünya Savaşı sonrasında, savaş suçlarından dolayı asıldı.
",0,1,[230],0,"Fritz Dietrich, II. Dünya Savaşı'ndan sonra savaş suçları nedeniyle idam edildi.",1.7
21,c8e031fd-7890-40a1-a639-155eb4ff6ee5,Windows MultiPoint Server 2012'den sonra MultiPoint teknolojisi nasıl devam etti?,"Windows MultiPoint Server 2012, bağımsız bir ürün olarak son sürüm oldu. Ardından Windows Server 2016 ile birlikte MultiPoint Hizmetleri adı altında Windows Server'a entegre edildi.","Windows MultiPoint Server, aynı anda birden çok bağımsız bilgisayar istasyonları veya tek bir bilgisayara bağlı terminalleri barındırmak için Uzak Masaüstü Hizmetleri (Remote Desktop Services) teknolojisini kullanarak Microsoft Windows Server dayalı bir işletim sistemidir. Windows MultiPoint Server 2012, bağımsız bir SKU olarak son sürümdür ve Windows Server 2016-da MultiPoint Hizmetleri tarafından yerini aldı.
",0,1,[415],0,"Windows MultiPoint Server 2012'den sonra MultiPoint teknolojisi, Windows Server 2016'da MultiPoint Hizmetleri adı altında devam etti. Bu hizmetler, birden çok kullanıcıya aynı bilgisayarda erişim sağlamak için uzaktan masaüstü teknolojilerini kullanır.",3.8
22,b4b50866-1b02-4fea-88f0-a287839572a2,Ming Xiaoling Mozolesi'nin inşası neden Zhu Yuanzhang hayattayken başlamıştır?,"Ming Xiaoling Mozolesi'nin inşasına Zhu Yuanzhang henüz hayattayken, 1381 yılında başlanmıştır. Bu durum, imparatorun ölümünden sonra yapılacak törenlerin ve hazırlıkların karmaşıklığını önlemek ve mezarının ihtişamlı bir şekilde inşa edilmesini sağlamak amacıyla gerçekleştirilmiştir.","Ming Xiaoling Mozolesi (Çince: 明孝陵; pinyin: Míng Xiào Líng), Ming hanedanının kurucusu Zhu Yuanzhang'ın mezarıdır. Çin'in, Nankin şehrinin tarihi merkezinin doğusunda bulunan Mor Dağı'nın güney ucunda yer alır. Efsaneye göre, mezarın soyulmasını önlemek için, 13 eş cenaze birliği gerçek gömü alanını gizlemek için 13 farklı yerde defin işlemi gerçekleştirmiştir.
Mozolenin inşası, Zhu Yuanzhang halen hayatta iken, 1381'de başladı ve 1405 yılında, oğlu Yonglo döneminde 100.000 işçinin çalışması sonucunda tamamlandı. Türbenin orijinal duvarı 22.5 kilometreden uzun idi. Türbe 5.000 askerin ağır gözetiminde inşa edildi.
",0,1,[622],0,"Ming Xiaoling Mozolesi, Zhu Yuanzhang hayattayken 1381'de inşa edilmeye başlanmış ve 1405'te tamamlanmıştır. 100.000 işçinin çalışmasıyla tamamlanmıştır.",3.5
23,88485492-24d6-4817-9eac-3824f928b387,De re coquinaria'nın yazarı hakkında kesin bir bilgi var mı?,"Hayır, De re coquinaria'nın yazarı hakkında kesin bir bilgi yok. En yaygın görüş Marcus Gavius Apicius veya Caelius Apicius olduğunu öne sürüyor ancak net bir kanıt bulunmuyor.","De re coquinaria, (Türkçe: Yemek bahsi hakkında) iddialar doğrultusunda Roma İmparatoru Tiberius döneminde yazıldığı öne sürülen, günümüze kadar gelebilmiş yemek tarifleri derlemesidir.
Milattan önce 1. yüzyılda ortaya çıkmış bu derlemenin adı Türkçeye ""yemek bahsi hakkında"" veya ""yemek sanatı"" şeklinde tercüme edilebilir. Yazarının ismiyle birlikte anıldığından kısaca Apicius olarak da bilinir. Bir görüşe göre yazarı Marcus Gavius Apicius'tur. Bu kişi zengin bir Romalı tüccar olması yanında ince zevkleri olan, lüks ve şatafata düşkün bir gurmedir. Bir diğer iddia ise yazarının Caelius Apicius adında olduğunu öne sürmektedir. En önemli ispatları ise en eski nüshaların başlangıcında bulunan ""API CAE"" ifadesidir.
",0,1,[721],0,"De Re Coquinaria'nın yazarı hakkında kesin bir bilgi yoktur. İki isim öne sürülmüştür: Marcus Gavius Apicius ve Caelius Apicius. İlkine göre yazar, zengin ve lüks bir Romalı tüccardır. İkinci isim ise, ""API CAE"" başlangıç ifadesinden yola çıkılarak ortaya atılmıştır.",5.7
24,0ae8eec8-6f87-470a-80b3-12029b2a9af5,Kanonik sözcüğü hangi alanlarda kullanılır? Örnek verebilir misiniz?,"Kanonik sözcüğü teolojiden matematiğe kadar çok geniş bir yelpazede kullanılır. Örneğin, teolojide Kutsal Kitap'ın kanonik kitapları, matematiksel problemlerde ise çözümün kanonik formu gibi.","Kanonik sözcüğü, Yunanca kanon (kanun, kural) kökünden türemiş bir sıfat. ""genel olarak kabul edilen"" veya ""otoritelerce doğrulanmış"" anlamlarında kullanılır. Teolojiden matematiğe kadar çok geniş bir kullanım alanı vardır.",0,1,[223],0,"""Kanonik"" sözcüğü, örneğin:

- Teolojide: ""Kanonik metinler"", İncil'deki metinler veya dini kurallar anlamına gelir.
- Hukukta: ""Kanonik hukuk"", genel olarak kabul edilen veya resmi olarak onaylanmış kanunlar ve düzenlemeler anlamına gelir.
- Matematikte: ""Kanonik formülasyonlar"", matematiksel bir teori veya kavram için yaygın olarak kabul edilen ve kullanılan bir formülasyon veya ifadeyi ifade eder.
- Tarihçilikte: ""Kanonik tarih"", genel olarak kabul edilen ve güvenilir olan bir tarihsel olay veya dönemi ifade eder.",9.6
25,bca05bdf-4cff-41c7-a17d-b1c6204c3b5f,Aksa Akrilik Kimya Sanayii A.Ş.'nin çevreyle ilgili geçmişi hakkında daha fazla bilgi verebilir misiniz?,"Metinde, Aksa'nın 2005 yılında İstanbul Sanayi Odası tarafından Çevre Ödülü'ne layık görülmesine rağmen, şirketin geçmişte büyük bir çevre felaketiyle ilgili tartışmalı olaylar yaşadığı belirtiliyor. Ancak metin bu olaylara dair ayrıntılı bilgi vermiyor.","Aksa Akrilik Kimya Sanayii A.Ş., Akkök Holding'e bağlı, 1968 yılında kurulan iplik eğirme ve dokumasız kumaşlar için karbon elyaf, doğal beyaz ve solüsyon boyalı akrilik elyaf üreten bir Türk şirketidir. Dow Chemical ile birlikte karbon elyaf üretmek amacıyla 2012 yılında DowAksa ortak girişimi kuruldu. Aksa, Borsa İstanbul'da işlem görüyor.
Şirket, İstanbul Sanayi Odası (İSO) tarafından 2005 yılı Çevre Ödülü'ne layık görüldü. Bu, şirketin büyük bir çevre felaketiyle ilgili tartışmalı geçmişi nedeniyle bazıları tarafından ironik olarak değerlendirildi.",0,1,[558],0,"Aksa Akrilik Kimya Sanayii A.Ş., 2005 yılında İstanbul Sanayi Odası (İSO) tarafından Çevre Ödülü'ne layık görüldü. Ancak bu durum, şirketin 2014 yılında Soma maden felaketinin ardından çevreye olumsuz etkisi nedeniyle eleştirilere maruz kaldı.",4.8
26,fda82bac-1fec-4cd8-8060-0c9b0d8eac15,Havana Club'ın ABD dışında satılmaya başlanmasıyla ilgili önemli bir olay nedir?,"Havana Club, Küba Devrimi'nden sonra kamulaştırıldıktan sonra 1993 yılında Fransız Pernod Ricard ve Küba hükümeti tarafından kurulan Corporación Cuba Ron adlı ortak girişim ile ABD dışında dünyaya ihraç edilmeye başlanmıştır.","Havana Club, Kübalı bir rom markasıdır. İlk olarak 1934 yılında José Arechabala S.A. tarafından üretilmeye başlanmıştır.
Havana Club, Küba Devrimi'nden sonra kamulaştırıldı. 1993 yılında, Fransız Pernod Ricard ve Küba hükûmeti tarafından kurulan Corporación Cuba Ron adında bir ortak girişim ile ABD dışında dünyaya ihraç edilmeye başlandı. Pernod Ricard tarafından pazarlanan Havana Club, 2012-2013'te satılan yaklaşık 4 milyon kasayla dünyanın beşinci büyük rom markasıdır ve 120'den fazla ülkede satılmaktadır.
Diğer bir Küba kökenli bir damıtımcı olan Bacardi, orijinal Arechabala Havana Club tarifini satın aldıktan sonra, 1994 yılında Porto Riko'da üretilen ve Amerika Birleşik Devletleri'nde satılan rakip bir ürün olan Havana Club Rum'u üretmeye başladı.
",0,1,[763],0,"Havana Club, ABD dışında satılmaya başlamak için 1993 yılında Küba hükümeti ile Pernod Ricard arasında bir ortak girişim olan Corporación Cuba Ron kuruldu. Bu ortaklık sayesinde 2012-2013'te satılan yaklaşık 4 milyon kasa ile dünyanın beşinci büyük rom markası haline geldi.",5.2
27,5dfda1ab-3fe4-4e06-aebd-16d37abfe839,Su analizinin farklı amaçları nelerdir ve bu amaçlar için hangi parametreler incelenir?,"Su analizi, suyun kalitesini değerlendirmek için çeşitli amaçlarla kullanılır. Çevresel su kalitesi analizinde, bir su kütlesinin ekosistemi destekleme yeteneği incelenir. Atık su analizinde ise kirli suyun özellikleri belirlenir. Ham su kalitesi analizinde, içme suyu olarak kullanılmadan önceki suyun özellikleri değerlendirilir. Hazır su kalitesi analizinde ise arıtılmış suyun güvenilirliği kontrol edilir. Son olarak, endüstriyel kullanımlar için yapılan su analizlerinde, suyun laboratuvar, imalat veya soğutma gibi amaçlar için uygunluğu araştırılır.","Su analizi, su kalitesini analiz etmek için kullanılan çeşitli prosedürlerin geniş bir tanımıdır. Mevzuat gerekliliklerini yerine getirmek ve su güvenliğini korumak için her gün milyonlarca su kalitesi testi yapılmaktadır.
Aşağıdaki parametreleri değerlendirmek için su analizi yapılabilir:

ortamın veya çevresel su kalitesi - bir yüzey suyu kütlesinin bir ekosistem olarak su yaşamını destekleme yeteneği. Bkz. Çevresel izleme, Tatlı su çevre kalite parametreleri ve Biyoendikatör.
atık su – arıtmadan önce veya arıtmadan sonra kirli suyun (evsel atık su veya endüstriyel atık) özellikleri. Bkz. Çevre kimyası ve Atık su kalite göstergeleri.
""ham su"" kalitesi – bir su kaynağının evsel tüketim (içme suyu) için arıtılmadan önceki özellikleri. Bkz. Mikrobiyolojik su analizi, bulanıklık ve sert su gibi spesifik testler.
""hazır"" su kalitesi - bir belediyenin su arıtma tesisinde arıtılmış su. Bkz. Mikrobiyolojik su analizi ve Su kalitesi göstergeleri.
suyun laboratuvar, imalat veya su soğutma gibi endüstriyel kullanımlar için uygunluğu. Bkz. Arıtılmış su.
",0,1,[1060],0,"Su analizi, çeşitli amaçlar için yapılmakta ve aşağıdaki parametreler incelenmektedir:

- Çevresel su kalitesi: suyun ekosistem ve biyolojik yaşamı üzerindeki etkisini değerlendirmek için.
- Atık su: arıtmadan önce ve sonra suyun kalitesini belirlemek için.
- Ham su: evsel tüketim için arıtılmadan önceki kaliteyi değerlendirmek için.
- Hazır su: belediyelerin su arıtma tesislerinde arıtılan suyun kalitesini değerlendirmek için.
- Endüstriyel su: laboratuvar, imalat veya su soğutma gibi kullanımlar için uygunluğunu belirlemek için.",10.9
